0.9589 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.6066 	INFO 	---START PARAMETERS---
7.6067 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-Seb-4-Mar_31_1204
7.6067 	INFO 	subject: Seb
7.6067 	INFO 	session: 4
7.6067 	INFO 	date: Mar_31_1204
7.6067 	INFO 	blockDur_TRs: 12
7.6068 	INFO 	condition: vis
7.6068 	INFO 	fixCrossPos: [0, 0]
7.6068 	INFO 	fixCrossSize: 100
7.6068 	INFO 	fullScreen: True
7.6068 	INFO 	movieFolder: Images/
7.6068 	INFO 	movieSize: (1600, 1000)
7.6069 	INFO 	nBlocks: 68
7.6069 	INFO 	promptDir: Text/
7.6069 	INFO 	restDur_TRs: 12
7.6069 	INFO 	screenColor: (128, 128, 128)
7.6069 	INFO 	screenToShow: 0
7.6069 	INFO 	skipPrompts: False
7.6069 	INFO 	tStartup_TRs: 0
7.6069 	INFO 	textHeight: 40
7.6069 	INFO 	triggerKey: t
7.6069 	INFO 	---END PARAMETERS---
8.6892 	INFO 	Loaded monitor calibration from ['2022_03_25 08:03']
9.3434 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([128, 128, 128]), colorSpace='rgb255', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc890a3da60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc930d66940>, multiSample=False, name='win', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='deg', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.3438 	EXP 	win: mouseVisible = True
9.3497 	EXP 	Created fixCross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='fixCross', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
9.3503 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
9.3775 	EXP 	Created topMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='topMsg', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text='aaa', units='norm', win=Window(...), wrapWidth=1.5)
9.3777 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
